filename,label,label_id,source,duration
esc50_glass_breaking_glass_breaking_2-141563-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_normal_clock_tick_2-141584-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_2-141681-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_2-141681-B-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_2-141682-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_2-141682-B-36.wav,normal,5,ESC-50,4.0
esc50_glass_breaking_glass_breaking_2-173559-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_glass_breaking_glass_breaking_2-173607-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_glass_breaking_glass_breaking_2-173618-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_normal_footsteps_2-209471-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_2-209472-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_2-209473-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_2-209474-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_2-209475-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_2-209476-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_2-209477-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_2-209478-A-25.wav,normal,5,ESC-50,4.0
esc50_glass_breaking_glass_breaking_2-250710-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_normal_washing_machine_2-51173-A-35.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_2-59241-A-35.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_2-60791-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_2-60794-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_2-60795-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_2-62226-A-26.wav,normal,5,ESC-50,4.0
esc50_clock_alarm_clock_alarm_2-78562-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_clock_alarm_clock_alarm_2-78562-B-37.wav,clock_alarm,1,ESC-50,4.0
esc50_normal_laughing_2-79769-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_2-79775-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_clock_tick_2-88724-A-38.wav,normal,5,ESC-50,4.0
esc50_clock_alarm_clock_alarm_2-89516-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_clock_alarm_clock_alarm_2-96063-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_normal_keyboard_typing_2-99795-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_2-99796-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_3-103597-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_3-103598-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_3-103599-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_3-103599-B-25.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_3-107123-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_3-110536-A-26.wav,normal,5,ESC-50,4.0
esc50_clock_alarm_clock_alarm_3-117793-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_clock_alarm_clock_alarm_3-117883-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_normal_laughing_3-118487-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_3-119459-A-26.wav,normal,5,ESC-50,4.0
esc50_clock_alarm_clock_alarm_3-120526-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_clock_alarm_clock_alarm_3-120526-B-37.wav,clock_alarm,1,ESC-50,4.0
esc50_normal_keyboard_typing_3-125548-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_3-126113-A-26.wav,normal,5,ESC-50,4.0
esc50_clock_alarm_clock_alarm_3-131943-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_clock_alarm_clock_alarm_3-132340-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_normal_laughing_3-132747-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_3-132830-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_3-135469-A-35.wav,normal,5,ESC-50,4.0
esc50_normal_dog_3-136288-A-0.wav,normal,5,ESC-50,4.0
esc50_clock_alarm_clock_alarm_3-139958-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_normal_clock_tick_3-142593-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_clock_tick_3-143933-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_dog_3-144028-A-0.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_3-144106-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_3-144120-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_door_wood_knock_3-144510-A-30.wav,normal,5,ESC-50,4.0
esc50_clock_alarm_clock_alarm_3-148297-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_normal_clock_tick_3-150363-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_door_wood_knock_3-151089-A-30.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_3-151269-A-35.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_3-151273-A-35.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_3-152020-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_3-152020-B-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_3-152020-C-36.wav,normal,5,ESC-50,4.0
esc50_normal_door_wood_knock_3-152594-A-30.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_3-152912-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_3-152997-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_3-153444-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_door_wood_knock_3-154378-A-30.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_3-154781-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_dog_3-155312-A-0.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_3-155568-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_3-155570-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_3-156391-A-35.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_3-156393-A-35.wav,normal,5,ESC-50,4.0
esc50_normal_dog_3-157695-A-0.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_3-159346-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_3-159346-B-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_3-159347-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_3-159347-B-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_3-159348-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_dog_3-163459-A-0.wav,normal,5,ESC-50,4.0
esc50_normal_clock_tick_3-164688-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_dog_3-170015-A-0.wav,normal,5,ESC-50,4.0
esc50_normal_clock_tick_3-170377-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_clock_tick_3-170383-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_door_wood_knock_3-170574-A-30.wav,normal,5,ESC-50,4.0
esc50_normal_clock_tick_3-171012-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_clock_tick_3-171041-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_door_wood_knock_3-180147-A-30.wav,normal,5,ESC-50,4.0
esc50_normal_dog_3-180256-A-0.wav,normal,5,ESC-50,4.0
esc50_normal_dog_3-180977-A-0.wav,normal,5,ESC-50,4.0
esc50_normal_door_wood_knock_3-182023-A-30.wav,normal,5,ESC-50,4.0
esc50_normal_door_wood_knock_3-182025-A-30.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_3-182710-A-35.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_3-182710-B-35.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_3-188726-A-35.wav,normal,5,ESC-50,4.0
esc50_glass_breaking_glass_breaking_3-203371-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_glass_breaking_glass_breaking_3-203373-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_glass_breaking_glass_breaking_3-203374-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_glass_breaking_glass_breaking_3-203375-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_glass_breaking_glass_breaking_3-203377-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_glass_breaking_glass_breaking_3-216280-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_glass_breaking_glass_breaking_3-216281-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_glass_breaking_glass_breaking_3-216284-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_normal_footsteps_3-249913-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_3-94342-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_3-94343-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_3-94344-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_4-117627-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_4-117630-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_4-132803-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_4-132810-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_4-132816-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_4-133674-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_4-146200-A-36.wav,normal,5,ESC-50,4.0
esc50_clock_alarm_clock_alarm_4-151242-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_normal_laughing_4-155670-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_4-158653-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_4-164243-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_4-167155-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_4-167571-A-26.wav,normal,5,ESC-50,4.0
esc50_clock_alarm_clock_alarm_4-169508-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_normal_keyboard_typing_4-172180-A-32.wav,normal,5,ESC-50,4.0
esc50_clock_alarm_clock_alarm_4-172366-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_normal_vacuum_cleaner_4-172732-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_4-172733-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_4-172734-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_4-172736-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_4-172736-B-36.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_4-172742-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_clock_tick_4-175945-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_4-177243-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_clock_tick_4-179984-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_clock_tick_4-181035-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_4-181599-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_4-181707-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_4-181708-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_clock_tick_4-181865-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_4-181999-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_door_wood_knock_4-182034-A-30.wav,normal,5,ESC-50,4.0
esc50_normal_door_wood_knock_4-182039-A-30.wav,normal,5,ESC-50,4.0
esc50_normal_door_wood_knock_4-182041-A-30.wav,normal,5,ESC-50,4.0
esc50_normal_dog_4-182395-A-0.wav,normal,5,ESC-50,4.0
esc50_normal_dog_4-183992-A-0.wav,normal,5,ESC-50,4.0
esc50_normal_dog_4-184575-A-0.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_4-185613-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_door_wood_knock_4-186518-A-30.wav,normal,5,ESC-50,4.0
esc50_normal_door_wood_knock_4-187284-A-30.wav,normal,5,ESC-50,4.0
esc50_normal_clock_tick_4-188033-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_door_wood_knock_4-188878-A-30.wav,normal,5,ESC-50,4.0
esc50_clock_alarm_clock_alarm_4-189332-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_normal_clock_tick_4-191327-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_dog_4-191687-A-0.wav,normal,5,ESC-50,4.0
esc50_normal_dog_4-192236-A-0.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_4-194680-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_clock_tick_4-194711-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_dog_4-194754-A-0.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_4-194979-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_4-194981-A-25.wav,normal,5,ESC-50,4.0
esc50_clock_alarm_clock_alarm_4-198841-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_normal_footsteps_4-198962-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_4-198962-B-25.wav,normal,5,ESC-50,4.0
esc50_normal_clock_tick_4-198965-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_dog_4-199261-A-0.wav,normal,5,ESC-50,4.0
esc50_glass_breaking_glass_breaking_4-204115-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_glass_breaking_glass_breaking_4-204119-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_glass_breaking_glass_breaking_4-204121-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_glass_breaking_glass_breaking_4-204123-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_clock_alarm_clock_alarm_4-204684-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_glass_breaking_glass_breaking_4-204777-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_glass_breaking_glass_breaking_4-204777-B-39.wav,glass_breaking,0,ESC-50,4.0
esc50_glass_breaking_glass_breaking_4-204777-C-39.wav,glass_breaking,0,ESC-50,4.0
esc50_normal_dog_4-207124-A-0.wav,normal,5,ESC-50,4.0
esc50_clock_alarm_clock_alarm_4-209536-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_clock_alarm_clock_alarm_4-209698-A-37.wav,clock_alarm,1,ESC-50,4.0
esc50_normal_door_wood_knock_4-211502-A-30.wav,normal,5,ESC-50,4.0
esc50_glass_breaking_glass_breaking_4-212698-A-39.wav,glass_breaking,0,ESC-50,4.0
esc50_normal_washing_machine_4-218199-A-35.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_4-218199-B-35.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_4-218199-C-35.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_4-218199-D-35.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_4-218199-E-35.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_4-218199-F-35.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_4-218199-G-35.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_4-218199-H-35.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_4-218304-A-25.wav,normal,5,ESC-50,4.0
esc50_normal_footsteps_4-218304-B-25.wav,normal,5,ESC-50,4.0
esc50_normal_door_wood_knock_4-261068-A-30.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_5-141683-A-35.wav,normal,5,ESC-50,4.0
esc50_normal_laughing_5-171118-A-26.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_5-181977-A-35.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_5-182007-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_5-182010-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_5-182012-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_vacuum_cleaner_5-188365-A-36.wav,normal,5,ESC-50,4.0
esc50_normal_clock_tick_5-201194-A-38.wav,normal,5,ESC-50,4.0
esc50_normal_dog_5-203128-A-0.wav,normal,5,ESC-50,4.0
esc50_normal_dog_5-203128-B-0.wav,normal,5,ESC-50,4.0
esc50_normal_keyboard_typing_5-205090-A-32.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_5-207811-A-35.wav,normal,5,ESC-50,4.0
esc50_normal_washing_machine_5-207811-B-35.wav,normal,5,ESC-50,4.0
